Trd, 000249.012, 96
Trd, 000249.437, 97
Trd, 000250.375, 97
Trd, 000252.050, 101.0
Trd, 000252.800, 98.0
Trd, 000255.937, 99
Trd, 000256.300, 98
Trd, 000256.762, 98
Trd, 000256.800, 101
Trd, 000259.925, 97.0
Trd, 000261.075, 96.0
Trd, 000261.125, 100.0
Trd, 000261.137, 101.0
Trd, 000263.600, 101.0
Trd, 000264.887, 97
Trd, 000265.762, 100
Trd, 000266.975, 103.0
Trd, 000269.912, 106.0
Trd, 000271.125, 109
Trd, 000273.562, 110
Trd, 000273.900, 110
Trd, 000275.812, 107
Trd, 000277.500, 91.0
Trd, 000279.900, 88.0
Trd, 000280.412, 92
Trd, 000280.987, 91
Trd, 000282.100, 91
Trd, 000282.837, 91
Trd, 000283.287, 93.0
Trd, 000286.300, 101.0
Trd, 000286.462, 98.0
Trd, 000287.712, 96
Trd, 000288.412, 96
Trd, 000289.550, 95
Trd, 000290.612, 103.0
Trd, 000292.250, 111
Trd, 000295.587, 108
Trd, 000296.775, 111
Trd, 000298.912, 113
Trd, 000299.575, 111
Trd, 000300.762, 95
Trd, 000300.812, 96.0
Trd, 000301.787, 93.0
Trd, 000303.412, 99
Trd, 000303.787, 101
Trd, 000304.087, 99
Trd, 000306.237, 98
Trd, 000311.287, 90
Trd, 000313.312, 89
Trd, 000313.350, 88.0
Trd, 000315.387, 90
Trd, 000316.462, 88
Trd, 000317.450, 101.0
Trd, 000318.462, 103.0
Trd, 000318.487, 106.0
Trd, 000322.675, 102.0
Trd, 000323.575, 101.0
Trd, 000323.675, 102
Trd, 000324.725, 106.0
Trd, 000325.687, 108
Trd, 000326.100, 102
Trd, 000328.587, 104.0
Trd, 000331.150, 98.0
Trd, 000332.550, 104
Trd, 000336.450, 101.0
Trd, 000337.050, 101
Trd, 000337.850, 100
Trd, 000338.837, 100
Trd, 000341.400, 98.0
Trd, 000341.675, 99
Trd, 000345.625, 108
Trd, 000347.700, 105.0
Trd, 000347.987, 104.0
Trd, 000351.912, 96.0
Trd, 000351.950, 88.0
Trd, 000352.675, 85.0
Trd, 000352.887, 93.0
Trd, 000353.875, 99
Trd, 000356.125, 103.0
Trd, 000356.250, 106.0
Trd, 000356.625, 103.0
Trd, 000356.900, 107
Trd, 000357.100, 108
Trd, 000357.425, 111
Trd, 000358.912, 106.0
Trd, 000362.450, 107
Trd, 000365.500, 106
Trd, 000365.637, 101.0
Trd, 000366.687, 101.0
Trd, 000367.775, 105.0
Trd, 000368.437, 105
Trd, 000369.687, 98
Trd, 000372.412, 99
Trd, 000372.775, 100
Trd, 000374.125, 106.0
Trd, 000376.262, 111
Trd, 000380.350, 117.0
Trd, 000381.150, 118.0
Trd, 000383.050, 116
Trd, 000383.262, 115
Trd, 000385.350, 114.0
Trd, 000385.925, 116
Trd, 000386.312, 114
Trd, 000389.162, 109.0
Trd, 000390.037, 109.0
Trd, 000391.887, 113
Trd, 000392.287, 106.0
Trd, 000394.075, 98.0
Trd, 000396.650, 103.0
Trd, 000397.175, 104
Trd, 000398.025, 102
Trd, 000399.362, 105
Trd, 000400.075, 105
Trd, 000401.025, 102
Trd, 000401.337, 107
Trd, 000403.362, 108
Trd, 000403.487, 105
Trd, 000404.975, 106.0
Trd, 000407.162, 101.0
Trd, 000408.725, 100
Trd, 000409.400, 100
Trd, 000410.300, 98.0
Trd, 000410.350, 99
Trd, 000411.575, 96.0
Trd, 000412.675, 88.0
Trd, 000413.062, 111
Trd, 000413.375, 93.0
Trd, 000415.437, 114.0
Trd, 000416.950, 114.0
Trd, 000417.587, 113
Trd, 000422.500, 112.0
Trd, 000423.162, 112
Trd, 000423.225, 107
Trd, 000426.412, 119
Trd, 000427.062, 106.0
Trd, 000428.975, 95
Trd, 000431.325, 97
Trd, 000431.862, 93
Trd, 000433.287, 104
Trd, 000433.887, 93
Trd, 000435.712, 91.0
Trd, 000435.950, 92.0
Trd, 000436.125, 93.0
Trd, 000436.900, 101.0
Trd, 000439.875, 98
Trd, 000440.750, 97
Trd, 000441.962, 104
Trd, 000442.387, 111
Trd, 000442.812, 124
Trd, 000446.275, 106
Trd, 000448.425, 110
Trd, 000449.662, 105
Trd, 000451.700, 88.0
Trd, 000452.525, 96
Trd, 000453.550, 85.0
Trd, 000455.325, 88
Trd, 000456.000, 87
Trd, 000456.912, 90
Trd, 000457.025, 89
Trd, 000458.812, 103.0
Trd, 000459.625, 80.0
Trd, 000461.425, 105.0
Trd, 000467.925, 100.0
Trd, 000469.462, 100.0
Trd, 000470.700, 101.0
Trd, 000471.062, 100
Trd, 000471.587, 99
Trd, 000472.800, 106.0
Trd, 000475.462, 105
Trd, 000476.600, 101.0
Trd, 000478.487, 103
Trd, 000479.500, 104
Trd, 000480.075, 104
Trd, 000480.150, 108
Trd, 000483.225, 103
Trd, 000484.475, 98.0
Trd, 000484.575, 106
Trd, 000485.162, 106
Trd, 000486.337, 98.0
Trd, 000488.575, 101
Trd, 000490.750, 102
Trd, 000492.000, 99.0
Trd, 000492.100, 96.0
Trd, 000494.325, 101.0
Trd, 000495.037, 102.0
Trd, 000496.850, 101.0
Trd, 000497.537, 99
Trd, 000499.062, 101
Trd, 000499.637, 103.0
Trd, 000501.525, 102
Trd, 000502.625, 103
Trd, 000504.262, 88.0
Trd, 000504.450, 103
Trd, 000507.000, 100
Trd, 000507.200, 106.0
Trd, 000509.100, 111
Trd, 000511.812, 106
Trd, 000512.512, 106
Trd, 000516.612, 106
Trd, 000516.950, 108
Trd, 000518.037, 119.0
Trd, 000518.287, 106.0
Trd, 000520.375, 121
Trd, 000522.750, 96.0
Trd, 000524.275, 112
Trd, 000525.775, 101
Trd, 000526.612, 96.0
Trd, 000528.287, 101.0
Trd, 000528.350, 106.0
Trd, 000532.412, 104
Trd, 000534.037, 105
Trd, 000535.525, 106
Trd, 000535.837, 105
Trd, 000536.925, 106
Trd, 000537.375, 105
Trd, 000537.487, 107
Trd, 000537.787, 108
Trd, 000539.762, 107
Trd, 000539.775, 108
Trd, 000541.462, 106
Trd, 000542.837, 107
Trd, 000545.875, 105
Trd, 000547.250, 106
Trd, 000548.187, 106.0
Trd, 000548.325, 101.0
Trd, 000549.787, 98.0
Trd, 000554.237, 96
Trd, 000554.600, 96
Trd, 000555.050, 95
Trd, 000556.687, 96
Trd, 000559.850, 100
Trd, 000560.000, 104
Trd, 000560.550, 108
Trd, 000561.012, 100
Trd, 000561.700, 111
Trd, 000562.975, 99
Trd, 000567.325, 100
Trd, 000567.662, 96.0
Trd, 000567.675, 100
Trd, 000568.337, 88.0
Trd, 000569.850, 100
Trd, 000572.637, 91
Trd, 000573.137, 92
Trd, 000573.725, 101.0
Trd, 000576.100, 95
Trd, 000576.587, 99
Trd, 000582.400, 99
Trd, 000582.900, 97
Trd, 000583.837, 102
Trd, 000588.062, 100
Trd, 000589.537, 102.0
Trd, 000590.950, 106.0
Trd, 000590.987, 104.0
Trd, 000591.775, 111
Trd, 000592.125, 101
Trd, 000594.850, 110
Trd, 000596.475, 107
Trd, 000596.712, 108
Trd, 000597.287, 106
Trd, 000597.675, 101.0
