sess0001, 000076, 81, 91, GVWY, 663, 20, 33.150000, SHVR, 522, 20, 26.100000, ZIC, 137, 20, 6.850000, ZIP, 902, 20, 45.100000, 81, 91, 
sess0001, 000077, 81, 93, GVWY, 693, 20, 34.650000, SHVR, 522, 20, 26.100000, ZIC, 137, 20, 6.850000, ZIP, 902, 20, 45.100000, 81, 93, 
sess0001, 000078, 87, 96, GVWY, 693, 20, 34.650000, SHVR, 522, 20, 26.100000, ZIC, 152, 20, 7.600000, ZIP, 902, 20, 45.100000, 87, 96, 
sess0001, 000080, 95, 98, GVWY, 693, 20, 34.650000, SHVR, 573, 20, 28.650000, ZIC, 152, 20, 7.600000, ZIP, 902, 20, 45.100000, 95, 98, 
sess0001, 000083, 92, 98, GVWY, 719, 20, 35.950000, SHVR, 573, 20, 28.650000, ZIC, 162, 20, 8.100000, ZIP, 902, 20, 45.100000, 92, 98, 
sess0001, 000085, 95, 98, GVWY, 739, 20, 36.950000, SHVR, 573, 20, 28.650000, ZIC, 162, 20, 8.100000, ZIP, 941, 20, 47.050000, 95, 98, 
sess0001, 000085, 95, 101, GVWY, 739, 20, 36.950000, SHVR, 573, 20, 28.650000, ZIC, 190, 20, 9.500000, ZIP, 941, 20, 47.050000, 95, 101, 
sess0001, 000085, 95, 103, GVWY, 772, 20, 38.600000, SHVR, 573, 20, 28.650000, ZIC, 190, 20, 9.500000, ZIP, 941, 20, 47.050000, 95, 103, 
sess0001, 000086, 95, 103, GVWY, 772, 20, 38.600000, SHVR, 573, 20, 28.650000, ZIC, 191, 20, 9.550000, ZIP, 988, 20, 49.400000, 95, 103, 
sess0001, 000087, 95, 108, GVWY, 798, 20, 39.900000, SHVR, 573, 20, 28.650000, ZIC, 191, 20, 9.550000, ZIP, 988, 20, 49.400000, 95, 108, 
sess0001, 000088, 100, 116, GVWY, 834, 20, 41.700000, SHVR, 573, 20, 28.650000, ZIC, 191, 20, 9.550000, ZIP, 988, 20, 49.400000, 100, 116, 
sess0001, 000089, 99, 116, GVWY, 834, 20, 41.700000, SHVR, 573, 20, 28.650000, ZIC, 191, 20, 9.550000, ZIP, 1045, 20, 52.250000, 99, 116, 
sess0001, 000090, 97, 115, GVWY, 834, 20, 41.700000, SHVR, 573, 20, 28.650000, ZIC, 217, 20, 10.850000, ZIP, 1088, 20, 54.400000, 97, 115, 
sess0001, 000092, 99, 113, GVWY, 834, 20, 41.700000, SHVR, 581, 20, 29.050000, ZIC, 217, 20, 10.850000, ZIP, 1090, 20, 54.500000, 99, 113, 
sess0001, 000092, 99, 112, GVWY, 834, 20, 41.700000, SHVR, 581, 20, 29.050000, ZIC, 238, 20, 11.900000, ZIP, 1141, 20, 57.050000, 99, 112, 
sess0001, 000095, 98, 100, GVWY, 834, 20, 41.700000, SHVR, 595, 20, 29.750000, ZIC, 238, 20, 11.900000, ZIP, 1161, 20, 58.050000, 98, 100, 
sess0001, 000095, 98, 101, GVWY, 834, 20, 41.700000, SHVR, 613, 20, 30.650000, ZIC, 238, 20, 11.900000, ZIP, 1161, 20, 58.050000, 98, 101, 
sess0001, 000095, 97, 101, GVWY, 870, 20, 43.500000, SHVR, 613, 20, 30.650000, ZIC, 243, 20, 12.150000, ZIP, 1161, 20, 58.050000, 97, 101, 
sess0001, 000096, 97, 103, GVWY, 900, 20, 45.000000, SHVR, 613, 20, 30.650000, ZIC, 243, 20, 12.150000, ZIP, 1162, 20, 58.100000, 97, 103, 
sess0001, 000098, 91, 101, GVWY, 945, 20, 47.250000, SHVR, 613, 20, 30.650000, ZIC, 243, 20, 12.150000, ZIP, 1204, 20, 60.200000, 91, 101, 
sess0001, 000100, 91, 98, GVWY, 964, 20, 48.200000, SHVR, 660, 20, 33.000000, ZIC, 243, 20, 12.150000, ZIP, 1204, 20, 60.200000, 91, 98, 
sess0001, 000102, 91, 94, GVWY, 964, 20, 48.200000, SHVR, 660, 20, 33.000000, ZIC, 243, 20, 12.150000, ZIP, 1225, 20, 61.250000, 91, 94, 
sess0001, 000103, 91, 94, GVWY, 964, 20, 48.200000, SHVR, 673, 20, 33.650000, ZIC, 243, 20, 12.150000, ZIP, 1256, 20, 62.800000, 91, 94, 
sess0001, 000105, 85, 93, GVWY, 990, 20, 49.500000, SHVR, 673, 20, 33.650000, ZIC, 243, 20, 12.150000, ZIP, 1256, 20, 62.800000, 85, 93, 
sess0001, 000105, 89, 94, GVWY, 990, 20, 49.500000, SHVR, 673, 20, 33.650000, ZIC, 248, 20, 12.400000, ZIP, 1282, 20, 64.100000, 89, 94, 
sess0001, 000107, 89, 93, GVWY, 1011, 20, 50.550000, SHVR, 673, 20, 33.650000, ZIC, 253, 20, 12.650000, ZIP, 1282, 20, 64.100000, 89, 93, 
sess0001, 000109, 91, 93, GVWY, 1062, 20, 53.100000, SHVR, 673, 20, 33.650000, ZIC, 253, 20, 12.650000, ZIP, 1320, 20, 66.000000, 91, 93, 
sess0001, 000111, 91, 96, GVWY, 1062, 20, 53.100000, SHVR, 673, 20, 33.650000, ZIC, 261, 20, 13.050000, ZIP, 1322, 20, 66.100000, 91, 96, 
sess0001, 000112, 91, 103, GVWY, 1062, 20, 53.100000, SHVR, 673, 20, 33.650000, ZIC, 271, 20, 13.550000, ZIP, 1322, 20, 66.100000, 91, 103, 
sess0001, 000115, 100, 103, GVWY, 1095, 20, 54.750000, SHVR, 673, 20, 33.650000, ZIC, 271, 20, 13.550000, ZIP, 1322, 20, 66.100000, 100, 103, 
sess0001, 000116, 100, 103, GVWY, 1095, 20, 54.750000, SHVR, 709, 20, 35.450000, ZIC, 271, 20, 13.550000, ZIP, 1363, 20, 68.150000, 100, 103, 
sess0001, 000116, 101, 108, GVWY, 1113, 20, 55.650000, SHVR, 709, 20, 35.450000, ZIC, 271, 20, 13.550000, ZIP, 1363, 20, 68.150000, 101, 108, 
sess0001, 000119, 105, 108, GVWY, 1113, 20, 55.650000, SHVR, 768, 20, 38.400000, ZIC, 271, 20, 13.550000, ZIP, 1363, 20, 68.150000, 105, 108, 
sess0001, 000120, 105, 108, GVWY, 1136, 20, 56.800000, SHVR, 768, 20, 38.400000, ZIC, 271, 20, 13.550000, ZIP, 1389, 20, 69.450000, 105, 108, 
sess0001, 000121, 105, 108, GVWY, 1136, 20, 56.800000, SHVR, 791, 20, 39.550000, ZIC, 271, 20, 13.550000, ZIP, 1389, 20, 69.450000, 105, 108, 
sess0001, 000122, 105, 108, GVWY, 1136, 20, 56.800000, SHVR, 791, 20, 39.550000, ZIC, 290, 20, 14.500000, ZIP, 1439, 20, 71.950000, 105, 108, 
sess0001, 000123, 105, 106, GVWY, 1158, 20, 57.900000, SHVR, 791, 20, 39.550000, ZIC, 290, 20, 14.500000, ZIP, 1476, 20, 73.800000, 105, 106, 
sess0001, 000123, 104, 106, GVWY, 1158, 20, 57.900000, SHVR, 846, 20, 42.300000, ZIC, 290, 20, 14.500000, ZIP, 1490, 20, 74.500000, 104, 106, 
sess0001, 000123, 102, 108, GVWY, 1158, 20, 57.900000, SHVR, 865, 20, 43.250000, ZIC, 290, 20, 14.500000, ZIP, 1510, 20, 75.500000, 102, 108, 
sess0001, 000124, 102, 119, GVWY, 1166, 20, 58.300000, SHVR, 865, 20, 43.250000, ZIC, 290, 20, 14.500000, ZIP, 1510, 20, 75.500000, 102, 119, 
sess0001, 000126, 105, 114, GVWY, 1166, 20, 58.300000, SHVR, 895, 20, 44.750000, ZIC, 324, 20, 16.200000, ZIP, 1510, 20, 75.500000, 105, 114, 
sess0001, 000126, 97, 112, GVWY, 1166, 20, 58.300000, SHVR, 895, 20, 44.750000, ZIC, 354, 20, 17.700000, ZIP, 1555, 20, 77.750000, 97, 112, 
sess0001, 000128, 93, 111, GVWY, 1211, 20, 60.550000, SHVR, 895, 20, 44.750000, ZIC, 358, 20, 17.900000, ZIP, 1555, 20, 77.750000, 93, 111, 
sess0001, 000129, 93, 116, GVWY, 1222, 20, 61.100000, SHVR, 925, 20, 46.250000, ZIC, 358, 20, 17.900000, ZIP, 1555, 20, 77.750000, 93, 116, 
sess0001, 000132, 108, 116, GVWY, 1222, 20, 61.100000, SHVR, 925, 20, 46.250000, ZIC, 358, 20, 17.900000, ZIP, 1627, 20, 81.350000, 108, 116, 
sess0001, 000134, 109, 116, GVWY, 1222, 20, 61.100000, SHVR, 926, 20, 46.300000, ZIC, 358, 20, 17.900000, ZIP, 1636, 20, 81.800000, 109, 116, 
sess0001, 000134, 107, 116, GVWY, 1222, 20, 61.100000, SHVR, 963, 20, 48.150000, ZIC, 358, 20, 17.900000, ZIP, 1655, 20, 82.750000, 107, 116, 
sess0001, 000134, 105, 116, GVWY, 1233, 20, 61.650000, SHVR, 963, 20, 48.150000, ZIC, 358, 20, 17.900000, ZIP, 1687, 20, 84.350000, 105, 116, 
sess0001, 000139, 91, 107, GVWY, 1274, 20, 63.700000, SHVR, 963, 20, 48.150000, ZIC, 358, 20, 17.900000, ZIP, 1695, 20, 84.750000, 91, 107, 
sess0001, 000139, 91, 116, GVWY, 1301, 20, 65.050000, SHVR, 963, 20, 48.150000, ZIC, 358, 20, 17.900000, ZIP, 1735, 20, 86.750000, 91, 116, 
sess0001, 000143, 91, 104, GVWY, 1327, 20, 66.350000, SHVR, 963, 20, 48.150000, ZIC, 358, 20, 17.900000, ZIP, 1735, 20, 86.750000, 91, 104, 
sess0001, 000144, 91, 104, GVWY, 1349, 20, 67.450000, SHVR, 963, 20, 48.150000, ZIC, 369, 20, 18.450000, ZIP, 1735, 20, 86.750000, 91, 104, 
sess0001, 000144, 91, 116, GVWY, 1349, 20, 67.450000, SHVR, 963, 20, 48.150000, ZIC, 373, 20, 18.650000, ZIP, 1741, 20, 87.050000, 91, 116, 
sess0001, 000147, 91, 116, GVWY, 1385, 20, 69.250000, SHVR, 963, 20, 48.150000, ZIC, 373, 20, 18.650000, ZIP, 1785, 20, 89.250000, 91, 116, 
sess0001, 000150, 94, 103, GVWY, 1385, 20, 69.250000, SHVR, 972, 20, 48.600000, ZIC, 373, 20, 18.650000, ZIP, 1802, 20, 90.100000, 94, 103, 
sess0001, 000151, 94, 116, GVWY, 1426, 20, 71.300000, SHVR, 972, 20, 48.600000, ZIC, 373, 20, 18.650000, ZIP, 1850, 20, 92.500000, 94, 116, 
sess0001, 000151, 91, 116, GVWY, 1437, 20, 71.850000, SHVR, 972, 20, 48.600000, ZIC, 377, 20, 18.850000, ZIP, 1850, 20, 92.500000, 91, 116, 
sess0001, 000152, 91, 116, GVWY, 1478, 20, 73.900000, SHVR, 972, 20, 48.600000, ZIC, 377, 20, 18.850000, ZIP, 1855, 20, 92.750000, 91, 116, 
sess0001, 000156, 104, 114, GVWY, 1535, 20, 76.750000, SHVR, 1000, 20, 50.000000, ZIC, 377, 20, 18.850000, ZIP, 1855, 20, 92.750000, 104, 114, 
sess0001, 000158, 103, 114, GVWY, 1578, 20, 78.900000, SHVR, 1000, 20, 50.000000, ZIC, 377, 20, 18.850000, ZIP, 1897, 20, 94.850000, 103, 114, 
sess0001, 000159, 91, 106, GVWY, 1578, 20, 78.900000, SHVR, 1031, 20, 51.550000, ZIC, 377, 20, 18.850000, ZIP, 1897, 20, 94.850000, 91, 106, 
sess0001, 000159, 91, 106, GVWY, 1608, 20, 80.400000, SHVR, 1086, 20, 54.300000, ZIC, 377, 20, 18.850000, ZIP, 1897, 20, 94.850000, 91, 106, 
sess0001, 000162, 85, 98, GVWY, 1629, 20, 81.450000, SHVR, 1086, 20, 54.300000, ZIC, 377, 20, 18.850000, ZIP, 1897, 20, 94.850000, 85, 98, 
sess0001, 000162, 94, 99, GVWY, 1629, 20, 81.450000, SHVR, 1086, 20, 54.300000, ZIC, 380, 20, 19.000000, ZIP, 1938, 20, 96.900000, 94, 99, 
sess0001, 000162, 94, 101, GVWY, 1664, 20, 83.200000, SHVR, 1086, 20, 54.300000, ZIC, 380, 20, 19.000000, ZIP, 1982, 20, 99.100000, 94, 101, 
sess0001, 000164, 94, 102, GVWY, 1686, 20, 84.300000, SHVR, 1135, 20, 56.750000, ZIC, 380, 20, 19.000000, ZIP, 1982, 20, 99.100000, 94, 102, 
sess0001, 000166, 94, 102, GVWY, 1706, 20, 85.300000, SHVR, 1135, 20, 56.750000, ZIC, 380, 20, 19.000000, ZIP, 1982, 20, 99.100000, 94, 102, 
sess0001, 000170, 94, 98, GVWY, 1706, 20, 85.300000, SHVR, 1135, 20, 56.750000, ZIC, 401, 20, 20.050000, ZIP, 2010, 20, 100.500000, 94, 98, 
sess0001, 000170, 97, 99, GVWY, 1706, 20, 85.300000, SHVR, 1145, 20, 57.250000, ZIC, 411, 20, 20.550000, ZIP, 2010, 20, 100.500000, 97, 99, 
sess0001, 000170, 91, 99, GVWY, 1706, 20, 85.300000, SHVR, 1145, 20, 57.250000, ZIC, 430, 20, 21.500000, ZIP, 2055, 20, 102.750000, 91, 99, 
sess0001, 000172, 91, 97, GVWY, 1706, 20, 85.300000, SHVR, 1156, 20, 57.800000, ZIC, 437, 20, 21.850000, ZIP, 2055, 20, 102.750000, 91, 97, 
